src_bytes,service,dst_bytes,flag,diff_srv_rate,same_srv_rate,class
2223,smtp,365,SF,0,1,normal
0,http,0,REJ,0,1,normal
0,private,0,S0,0.05,0.12,neptune
282,http,43129,S1,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
0,private,0,REJ,0.06,0.07,neptune
0,daytime,0,S0,0.07,0.02,neptune
0,courier,0,S0,0.05,0.18,neptune
470,http,7497,SF,0,1,normal
0,gopher,0,REJ,0.07,0.04,neptune
302,http,669,SF,0,1,normal
0,private,0,S0,0.08,0.02,neptune
357,http,1266,SF,0,1,normal
0,echo,0,S0,0.06,0.01,neptune
336,http,453,SF,0,1,normal
0,systat,0,S0,0.05,0.04,neptune
0,sql_net,0,S0,0.05,0.08,neptune
0,nntp,0,S0,0.06,0.02,neptune
341,http,1539,SF,0,1,normal
0,private,0,S0,0.19,0.5,neptune
225,http,982,SF,0,1,normal
0,http,0,S0,0.06,0.03,neptune
0,mtp,0,S0,0.06,0.04,neptune
0,http,0,REJ,0,1,normal
0,http,0,REJ,0,1,normal
0,private,0,S0,0.86,0.14,neptune
0,courier,0,REJ,0.06,0.1,neptune
252,http,8134,SF,0,1,normal
272,http,6224,SF,0,1,normal
0,telnet,0,S0,0.07,0.29,neptune
0,http,0,REJ,0,1,normal
122,domain_u,43,SF,0.01,1,normal
0,private,0,S0,0.06,0.01,neptune
30,eco_i,0,SF,0.67,0.33,normal
54540,http,8314,SF,0,1,back
0,private,0,S0,0.06,0.1,neptune
849,smtp,329,SF,0,1,normal
0,hostnames,0,REJ,0.07,0,neptune
8,eco_i,0,SF,0,1,portsweep
316,http,421,SF,0,1,normal
223,http,560,SF,0,1,normal
0,netbios_ns,0,S0,0.06,0.08,neptune
1372,smtp,331,SF,0,1,normal
42,domain_u,42,SF,0,1,normal
0,daytime,0,RSTO,0.06,0,neptune
0,private,0,S0,0.06,0.03,neptune
0,private,0,S0,0.05,0.08,neptune
1077,ftp,2284,SF,0,1,warezclient
45,domain_u,146,SF,0,1,normal
0,smtp,0,S0,0,1,normal
0,csnet_ns,0,S0,0.08,0.03,neptune
0,iso_tsap,0,S0,0.05,0.07,neptune
42,domain_u,42,SF,0,1,normal
840,smtp,332,SF,0,1,normal
45,domain_u,128,SF,0,1,normal
331,http,2526,SF,0,1,normal
318,http,10655,SF,0,1,normal
212,http,21374,SF,0,1,normal
14,auth,41,SF,0,1,normal
0,uucp,0,S0,0.06,0.08,neptune
0,other,0,RSTR,0,1,portsweep
2467,smtp,332,SF,0,1,normal
0,ldap,0,S0,0.06,0.05,neptune
232,http,585,SF,0,1,normal
991,smtp,333,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
308,http,1098,SF,0,1,normal
383,ftp_data,0,SF,0,1,normal
332,http,311,SF,0,1,normal
243,http,475,SF,0,1,normal
45,domain_u,81,SF,0,1,normal
7422,ftp_data,0,SF,0,1,normal
35,domain_u,91,SF,0,1,normal
42,domain_u,42,SF,0,1,normal
0,private,0,S0,0.05,0.08,neptune
0,sunrpc,0,S0,0.06,0.09,neptune
234,http,1536,SF,0,1,normal
0,echo,0,S0,0.06,0.05,neptune
0,pop_3,0,S0,0.06,0.06,neptune
226,http,703,SF,0,1,normal
8,eco_i,0,SF,0,1,nmap
0,private,0,S0,0.27,0.05,neptune
0,private,0,S0,0.06,0.1,neptune
0,hostnames,0,S0,0.06,0.01,neptune
206,http,687,SF,0,1,normal
0,private,0,REJ,1,0,satan
8,eco_i,0,SF,0,1,nmap
0,ldap,0,REJ,0.07,0.13,neptune
1887,smtp,332,SF,0,1,normal
0,netbios_ns,0,REJ,0.06,0.08,neptune
334,http,17149,SF,0,1,normal
819,smtp,281,SF,0,1,normal
0,private,0,S0,0.06,0.06,neptune
43,domain_u,131,SF,0,1,normal
834,smtp,331,SF,0,1,normal
0,private,0,S0,0.05,0.05,neptune
0,finger,0,S0,0.06,0.15,neptune
179,http,14789,SF,0,1,normal
634,telnet,21494,SF,0,1,normal
0,private,0,S0,0.05,0.16,neptune
0,telnet,0,S0,0.05,0.04,neptune
0,ldap,0,S0,0.1,0.04,neptune
34,domain_u,0,SF,0,1,normal
30,domain_u,0,SF,0,1,normal
0,other,0,REJ,1,0,satan
0,netbios_ssn,0,S0,0.06,0.01,neptune
145,http,13728,SF,0,1,normal
0,hostnames,0,S0,0.06,0.01,neptune
8,eco_i,0,SF,0,1,ipsweep
0,ftp_data,0,S0,0.06,0.07,neptune
0,private,0,REJ,0.06,0.14,neptune
301,http,248,SF,0,1,normal
0,gopher,0,S0,0.06,0.04,neptune
0,finger,0,S0,0.13,0.39,neptune
1898,smtp,333,SF,0,1,normal
0,private,0,S0,0.07,0.16,neptune
516,other,4,SF,0,1,normal
48,domain,496,SF,0.04,0.01,normal
312,http,3368,SF,0,1,normal
309,http,839,SF,0,1,normal
46,domain_u,46,SF,0,1,normal
316,http,3091,SF,0,1,normal
10073,ftp_data,0,SF,0,1,normal
310,http,5082,SF,0,1,normal
748,ftp_data,0,SF,0,1,normal
46,domain_u,46,SF,0.33,0.17,normal
1032,ecr_i,0,SF,0,1,smurf
146,http,464,SF,0,1,normal
0,ssh,0,S0,0.06,0.1,neptune
0,csnet_ns,0,REJ,0.07,0.03,neptune
186,http,770,SF,0,1,normal
0,daytime,0,S0,0.07,0.05,neptune
18,eco_i,0,SF,0,1,ipsweep
276,http,3219,SF,0,1,normal
0,private,0,S0,0.06,0.07,neptune
16369,smtp,387,SF,0,1,normal
2785,smtp,389,SF,0,1,normal
54540,http,8314,SF,0,1,back
1942,smtp,332,SF,0,1,normal
44,domain_u,44,SF,0,1,normal
334,ftp_data,0,SF,0,1,warezclient
1141,smtp,329,SF,0,1,normal
0,netbios_dgm,0,S0,0.05,0.09,neptune
0,courier,0,S0,0.05,0.11,neptune
335,http,11887,SF,0,1,normal
0,telnet,0,S0,0.09,0.33,neptune
0,http,0,REJ,0,1,normal
0,netbios_ns,0,S0,0.07,0,neptune
105,private,145,SF,0,1,normal
315,http,449,SF,0,1,normal
0,Z39_50,0,S0,0.06,0.09,neptune
0,daytime,0,SH,0,1,nmap
612,smtp,333,SF,0,1,normal
296,http,2472,SF,0,1,normal
206,http,13209,SF,0,1,normal
219,http,1896,SF,0,1,normal
0,private,0,S0,0.05,0.14,neptune
0,sunrpc,0,S0,0.07,0.04,neptune
292,http,888,SF,0,1,normal
0,private,0,RSTR,0,1,portsweep
0,http,0,REJ,0,1,normal
0,http_443,0,S0,0.07,0.05,neptune
207,http,259,SF,0,1,normal
10,auth,38,SF,0,1,normal
0,ssh,0,RSTR,0,1,portsweep
433,telnet,12044,SF,0,1,normal
46,domain_u,129,SF,0,1,normal
339,http,1588,SF,0,1,normal
0,private,0,S0,0.06,0.11,neptune
1032,ecr_i,0,SF,0,1,smurf
0,private,0,S0,0.17,0.11,neptune
0,private,0,REJ,0.06,0.01,neptune
0,private,0,S0,0.06,0.07,neptune
43,domain_u,69,SF,0,1,normal
52,pop_3,1463,SF,0.67,0.33,normal
221,http,2551,SF,0,1,normal
0,private,0,RSTR,0,1,portsweep
0,http,0,REJ,0,1,normal
0,supdup,0,S0,0.07,0.02,neptune
0,http,0,REJ,0.07,0.05,neptune
245,http,238,SF,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
0,ftp_data,0,S0,0.29,0.24,neptune
38,pop_3,130,SF,0,1,normal
520,ecr_i,0,SF,0,1,smurf
0,vmnet,0,S0,0.06,0.08,neptune
2223,smtp,334,SF,0,1,normal
287,http,2126,SF,0,1,normal
623,telnet,2492,RSTR,0,1,normal
0,supdup,0,S0,0.05,0.08,neptune
0,efs,0,S0,0.05,0.13,neptune
0,domain,0,S0,0.05,0.02,neptune
1140,IRC,6232,RSTR,0,1,normal
0,ftp,0,S0,0.05,0.08,neptune
356,http,386,SF,0,1,normal
0,private,0,REJ,0.08,0.02,neptune
0,private,0,S0,0.07,0.01,neptune
329,http,699,SF,0,1,normal
224,http,137562,S2,0,1,normal
333,http,7927,SF,0,1,normal
0,private,0,S0,0.06,0.07,neptune
0,http,0,REJ,0,1,normal
194,http,7880,SF,0,1,normal
307,http,3731,SF,0,1,normal
238,http,11316,SF,0,1,normal
0,private,0,S0,0.06,0.1,neptune
105,private,146,SF,0.33,0.17,normal
12,ftp_data,0,SF,0,1,normal
0,time,0,RSTO,0.07,0.03,neptune
0,http,0,REJ,0,1,normal
324,http,468,SF,0,1,normal
30,domain_u,30,SF,0,1,normal
316,http,1298,SF,0,1,normal
45,domain_u,98,SF,0.01,1,normal
28,private,0,SF,0,1,teardrop
0,http,0,REJ,0,1,normal
52,pop_3,4864,SF,0,1,normal
0,nnsp,0,S0,0.08,0.01,neptune
0,private,0,S0,0.06,0.06,neptune
8,eco_i,0,SF,0,1,nmap
300,http,2780,SF,0,1,normal
0,private,0,REJ,0.07,0.03,neptune
354,http,397,SF,0,1,normal
0,domain,0,S0,0.07,0.08,neptune
1,other,0,RSTR,0,1,portsweep
105,private,146,SF,1,0.33,normal
28,private,0,SF,0,1,teardrop
0,http,0,REJ,0,1,normal
0,finger,0,S0,0.5,0.25,neptune
0,private,0,S0,0.06,0.11,neptune
0,http,0,S0,0.5,0.12,neptune
59,ftp_data,0,SF,0,1,normal
0,private,0,S0,0.06,0.03,neptune
0,http,0,REJ,0,1,normal
0,http,0,REJ,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
307,http,612,SF,0,1,normal
0,systat,0,S0,0.07,0.01,neptune
0,ssh,0,S0,0.04,0.09,neptune
0,private,0,S0,0.07,0.07,neptune
0,private,0,S0,0.07,0.05,neptune
0,vmnet,0,REJ,0.07,0.03,neptune
0,telnet,0,S0,0,1,neptune
0,Z39_50,0,S0,0.07,0.12,neptune
147,other,105,SF,0,1,normal
0,auth,0,S0,0.08,0.01,neptune
0,courier,0,REJ,0.06,0.11,neptune
0,private,0,REJ,0.06,0.02,neptune
11712,smtp,332,SF,0,1,normal
328,http,2739,SF,0,1,normal
5,finger,381,SF,0,1,normal
147,other,105,SF,0,1,normal
1,other,0,RSTR,0,1,portsweep
0,mtp,0,S0,0.06,0.08,neptune
59,ftp_data,0,SF,0,1,normal
291,http,280,SF,0,1,normal
105,private,145,SF,0.5,0.25,normal
328,http,294,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
0,private,0,S0,0.06,0.12,neptune
324,http,258,SF,0,1,normal
1174,smtp,369,SF,0,1,normal
1,private,0,RSTR,0,1,portsweep
951,smtp,331,SF,0,1,normal
0,private,0,S0,0.06,0.05,neptune
201,ftp_data,0,SF,0.14,0.93,normal
123,telnet,10204,SF,1,0.5,normal
0,echo,0,RSTO,0.06,0.04,neptune
6,finger,168,SF,0,1,normal
251,http,269,SF,0,1,normal
1359,smtp,365,SF,0,1,normal
1052,smtp,329,SF,0,1,normal
0,private,0,S0,0.06,0.07,neptune
0,http,0,REJ,0,1,normal
45,domain_u,45,SF,0.01,0.99,normal
0,private,0,REJ,0,1,portsweep
1,private,0,RSTR,0,1,portsweep
302,http,1259,SF,0,1,normal
0,private,0,REJ,0,1,ipsweep
43,domain_u,128,SF,0,1,normal
1116,smtp,324,SF,0,1,normal
28,private,0,SF,0.03,0.99,teardrop
28,private,0,SF,0,1,teardrop
42,domain_u,42,SF,0,1,normal
259,ftp_data,0,SF,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
232,http,1380,SF,0,1,normal
233,http,6924,SF,0,1,normal
0,http,0,REJ,0,1,normal
0,private,0,S0,0.06,0.05,neptune
0,private,0,REJ,0.06,0.06,neptune
8,eco_i,0,SF,0,1,nmap
0,private,0,S0,0.05,0.1,neptune
0,other,0,REJ,1,0,satan
221,http,3127,SF,0,1,normal
0,discard,0,RSTO,0.07,0.05,neptune
14052,ftp_data,0,SF,0,1,normal
0,private,0,S0,0.06,0.03,neptune
0,netbios_ssn,0,S0,0.07,0.04,neptune
0,name,0,S0,0.06,0.03,neptune
0,private,0,REJ,0.08,0.5,neptune
0,uucp_path,0,REJ,0.07,0.06,neptune
0,private,0,S0,0.06,0.03,neptune
0,domain,0,S0,0.06,0.01,neptune
237,http,2809,SF,0,1,normal
0,domain,0,S0,0.06,0.04,neptune
44,domain_u,124,SF,0,1,normal
232,http,608,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
1,other,0,RSTR,0,1,portsweep
0,ftp_data,0,S0,0.29,0.57,neptune
0,http,0,REJ,0,1,normal
4057,smtp,334,SF,0,1,normal
1718,smtp,477,SF,0,1,normal
0,private,0,S0,0.04,0.06,neptune
146,other,105,SF,0,1,normal
305,http,1380,SF,0,1,normal
0,hostnames,0,S0,0.06,0.02,neptune
46,domain_u,133,SF,0,1,normal
0,private,0,S0,0.06,0,neptune
1032,ecr_i,0,SF,0,1,smurf
0,ftp_data,0,S0,0.19,0.31,neptune
4532,smtp,374,SF,0,1,normal
1090,smtp,337,SF,0,1,normal
42,pop_3,130,SF,0,1,normal
147,other,105,SF,0,1,normal
0,netbios_ns,0,S0,0.06,0.01,neptune
196,http,25128,SF,0,1,normal
307,http,2396,SF,0,1,normal
54540,http,8314,SF,0,1,back
0,sunrpc,0,S0,0.06,0.05,neptune
1535,ftp,4152,SF,0,1,normal
212,http,2917,SF,0,1,normal
0,private,0,S0,0.07,0.2,neptune
0,link,0,RSTR,0,1,portsweep
44,domain_u,133,SF,0,1,normal
0,Z39_50,0,S0,0.07,0.03,neptune
295,http,1160,SF,0,1,normal
276,http,1046,SF,0,1,normal
305,http,1075,SF,0,1,normal
157,http,3189,SF,0,1,normal
8,eco_i,0,SF,0,1,nmap
18,eco_i,0,SF,0,1,ipsweep
211,http,178,SF,0,1,normal
221,http,709,SF,0,1,normal
0,domain,0,S0,0.06,0.07,neptune
304,http,3227,SF,0,1,normal
43,domain_u,132,SF,0,1,normal
240,http,1735,SF,0,1,normal
0,uucp,0,S0,0.06,0.08,neptune
41,domain_u,41,SF,0,1,normal
10261,ftp_data,0,SF,0,1,normal
10,finger,147,SF,0,1,normal
46,domain_u,133,SF,0,1,normal
0,private,0,REJ,0.07,0.05,neptune
0,http,0,REJ,0,1,normal
0,private,0,S0,0.06,0.17,neptune
0,ftp_data,0,S0,0.17,0.17,neptune
245,ftp_data,0,SF,0,1,normal
0,private,0,S0,0.06,0.01,neptune
8,ecr_i,0,SF,0,1,ipsweep
1163,smtp,413,SF,0,1,normal
0,http,0,S0,0,1,normal
15876,ftp_data,0,SF,0,1,normal
0,private,0,S0,0.06,0.1,neptune
100,private,0,SF,0,1,nmap
0,auth,0,REJ,0.06,0.08,neptune
0,systat,0,S0,0.05,0.05,neptune
6,other,0,S2,1,0,satan
477,http,6614,SF,0,1,normal
0,private,0,S0,0.06,0.11,neptune
0,http,0,S1,0,1,normal
181,http,9287,SF,0,1,normal
147,http,14892,SF,0,1,normal
317,http,1215,SF,0,1,normal
0,private,0,REJ,1,0,satan
341,http,390,SF,0,1,normal
145,other,105,SF,0,1,normal
276,http,5100,SF,0,1,normal
12286,ftp_data,0,SF,0,1,normal
0,sql_net,0,S0,0.08,0.02,neptune
1032,ecr_i,0,SF,0,1,smurf
0,private,0,REJ,0.07,0.05,neptune
1,vmnet,0,RSTR,0,1,portsweep
0,private,0,S0,0.08,0.02,neptune
1032,ecr_i,0,SF,0,1,smurf
0,private,0,S0,0.06,0.12,neptune
516,other,4,SF,0,1,normal
231,http,583,SF,0,1,normal
227,http,402,SF,0,1,normal
0,nnsp,0,SH,0,1,nmap
0,telnet,0,S0,0.06,0.1,neptune
0,http,0,REJ,0,1,normal
43,domain_u,69,SF,0,1,normal
326,http,3072,SF,0,1,normal
1265,smtp,438,SF,0,1,normal
18,eco_i,0,SF,0,1,ipsweep
0,private,0,S0,0.06,0.01,neptune
0,whois,0,S0,0.07,0,neptune
45,domain_u,45,SF,0,1,normal
34,domain_u,0,SF,0,1,normal
236,http,1423,SF,0,1,normal
263,http,1630,SF,0,1,normal
0,klogin,0,REJ,0.07,0.04,neptune
0,ftp_data,0,S0,0.12,0.15,neptune
0,private,0,S0,0.05,0.03,neptune
293,http,2216,SF,0,1,normal
222,http,802,SF,0,1,normal
0,nnsp,0,REJ,0.06,0.16,neptune
48,ntp_u,48,SF,0,1,normal
206,http,842,SF,0,1,normal
0,private,0,S0,0.06,0.05,neptune
344,http,11202,SF,0,1,normal
45,domain_u,75,SF,0,1,normal
217,http,21900,S1,0,1,normal
0,private,0,S0,0.05,0.13,neptune
0,netbios_ns,0,S0,0.07,0,neptune
351,http,3084,SF,0,1,normal
0,efs,0,S0,0.06,0.07,neptune
0,name,0,REJ,0.07,0.03,neptune
0,private,0,REJ,0,1,ipsweep
0,private,0,REJ,1,0,satan
30,eco_i,0,SF,1,0.5,normal
0,netbios_dgm,0,REJ,0.06,0.08,neptune
1202,ftp,3380,SF,0,1,normal
373,http,468,SF,0,1,normal
0,private,0,S0,0.05,0.01,neptune
0,private,0,S0,0.06,0.1,neptune
291,http,1967,SF,0,1,normal
0,http,0,REJ,0,1,normal
291,http,444,SF,0,1,normal
0,domain,0,REJ,0.06,0.04,neptune
46,domain_u,46,SF,0,1,normal
259,http,1453,SF,0,1,normal
318,http,1251,SF,0,1,normal
0,private,0,S0,0.05,0.02,neptune
2416,smtp,334,SF,0,1,normal
1,private,0,SF,0.13,0.13,satan
8,eco_i,0,SF,0,1,nmap
308,http,4533,SF,0,1,normal
250,http,538,SF,0,1,normal
1,private,0,SF,0.67,0.08,satan
210,http,2593,SF,0,1,normal
192,http,828,SF,0,1,normal
216,http,1819,SF,0,1,normal
310,http,1321,SF,0,1,normal
337,http,1443,SF,0,1,normal
288,http,535,SF,0,1,normal
0,http_443,0,S0,0.06,0.03,neptune
211,http,1857,SF,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
334,ftp_data,0,SF,0,1,warezclient
228,http,259,SF,0,1,normal
679,smtp,329,SF,0,1,normal
0,nntp,0,S0,0.07,0.08,neptune
0,hostnames,0,REJ,0.06,0.07,neptune
145,other,105,SF,0,1,normal
1,private,0,SF,0.29,0.43,satan
105,private,147,SF,0,1,normal
129,telnet,131,SF,0,1,normal
0,private,0,S0,0.06,0.05,neptune
0,private,0,S0,0.07,0.12,neptune
312,http,4512,SF,0,1,normal
0,ldap,0,REJ,0.07,0.04,neptune
0,private,0,S0,0.07,0.19,neptune
0,private,0,S0,0.05,0.08,neptune
165,http,28382,SF,0,1,normal
146,other,105,SF,0.5,0.5,normal
45,domain_u,45,SF,0,1,normal
43,domain_u,107,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
2194619,ftp_data,0,SF,0,1,normal
334,ftp_data,0,SF,0,1,warezclient
28,private,0,SF,0,1,teardrop
340,http,3893,SF,0,1,normal
294,http,560,SF,0,1,normal
0,courier,0,S0,0.05,0.14,neptune
309,http,2507,SF,0,1,normal
8,eco_i,0,SF,0,1,nmap
0,domain,0,S0,0.06,0.08,neptune
0,bgp,0,REJ,0.07,0.01,neptune
0,private,0,RSTO,0.07,0.15,neptune
0,finger,0,S0,0.06,0.12,neptune
0,name,0,S0,0.06,0.06,neptune
54540,http,8314,SF,0,1,back
226,http,1372,SF,0,1,normal
0,imap4,0,S0,0.06,0.02,neptune
0,klogin,0,S0,0.06,0.33,neptune
0,ftp_data,0,S0,0.09,0.24,neptune
0,http,0,REJ,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
1050,smtp,335,SF,0,1,normal
283,http,237,SF,0,1,normal
0,other,0,REJ,0.97,0,satan
18,eco_i,0,SF,0,1,ipsweep
223,http,4285,SF,0,1,normal
8,finger,0,SF,0,1,normal
0,telnet,0,S0,0.05,0.05,neptune
1,other,0,SF,0,1,satan
0,Z39_50,0,S0,0.05,0.09,neptune
0,private,0,REJ,0.08,0.14,neptune
231,http,2226,SF,0,1,normal
0,finger,0,S0,0,1,neptune
1830,ftp_data,0,SF,0,1,normal
0,private,0,S0,0.06,0.01,neptune
300,http,1651,SF,0,1,normal
46,domain_u,132,SF,0,1,normal
265,http,619,SF,0,1,normal
278,http,1768,SF,0,1,normal
354,http,3191,SF,0,1,normal
18,eco_i,0,SF,0,1,ipsweep
0,private,0,S0,0.06,0.12,neptune
1032,ecr_i,0,SF,0,1,smurf
281,http,1695,SF,0,1,normal
0,uucp_path,0,REJ,0.07,0.05,neptune
0,private,0,REJ,0.07,0.02,neptune
337,http,2214,SF,0,1,normal
0,domain,0,S0,0.06,0.03,neptune
0,private,0,REJ,0.06,0.14,neptune
0,discard,0,RSTO,0.06,0.06,neptune
0,private,0,S0,0.07,0.09,neptune
0,private,0,S0,0.06,0.04,neptune
235,http,8760,SF,0,1,normal
0,uucp_path,0,S0,0.06,0.03,neptune
0,gopher,0,S0,0.05,0.04,neptune
192,ftp_data,0,SF,0,1,normal
30,ecr_i,0,SF,0,1,normal
0,exec,0,S0,0.05,0.14,neptune
8,eco_i,0,SF,0,1,ipsweep
325,http,2649,SF,0,1,normal
292,http,970,SF,0,1,normal
0,auth,0,S0,0.06,0.04,neptune
45,domain_u,133,SF,0.03,0.99,normal
30,ecr_i,0,SF,0,1,normal
0,mtp,0,REJ,0,1,ipsweep
0,http,0,REJ,0.07,0.05,neptune
9135,smtp,334,SF,0,1,normal
206,http,11617,SF,0,1,normal
516,other,4,SF,0,1,normal
491,ftp_data,0,SF,0,1,normal
924,smtp,329,SF,0,1,normal
14,auth,41,SF,0,1,normal
0,http,0,S0,0.67,0.67,neptune
1425,smtp,370,SF,0,1,normal
0,vmnet,0,REJ,0.06,0.08,neptune
0,echo,0,S0,0.06,0.08,neptune
2085,smtp,340,SF,0,1,normal
0,netstat,0,S0,0.06,0.02,neptune
332,http,538,SF,0,1,normal
0,ctf,0,S0,0.05,0.04,neptune
0,private,0,S0,0.27,0.09,neptune
0,other,0,REJ,0,1,normal
1310,smtp,335,SF,0,1,normal
1599,smtp,327,SF,0,1,normal
318,http,266,SF,0,1,normal
145,other,105,SF,0.5,0.5,normal
884,ftp_data,0,SF,0,1,normal
0,private,0,S0,0.06,0.04,neptune
0,time,0,S0,0.07,0.03,neptune
305,http,2507,SF,0,1,normal
245,http,2358,SF,0,1,normal
0,bgp,0,S0,0.06,0.03,neptune
0,private,0,REJ,0.52,0,portsweep
0,private,0,REJ,1,0.01,satan
146,http,5764,SF,0,1,normal
293,http,9889,SF,0,1,normal
0,systat,0,S0,0.07,0.03,neptune
54540,http,8314,SF,0,1,back
0,http,0,REJ,0.06,0.03,neptune
684,smtp,329,SF,0,1,normal
0,klogin,0,S0,0.06,0.04,neptune
0,efs,0,REJ,0.06,0.12,neptune
211,http,466,SF,0,1,normal
0,supdup,0,S0,0.06,0.07,neptune
208,http,431,SF,0,1,normal
0,netbios_ssn,0,S0,0.06,0.08,neptune
297,http,2994,SF,0,1,normal
372,http,238,SF,0,1,normal
45,domain_u,45,SF,0,1,normal
383,ftp_data,0,SF,0,1,normal
281,http,1705,SF,0,1,normal
193,http,1093,SF,0,1,normal
826,smtp,343,SF,0,1,normal
250,http,1332,SF,0,1,normal
1199,ftp_data,0,SF,0,1,normal
337,http,656,SF,0,1,normal
30,ecr_i,0,SF,0,1,normal
44,domain_u,140,SF,0,1,normal
311,http,466,SF,0,1,normal
211,http,2273,SF,0,1,normal
44,domain_u,127,SF,0,1,normal
46,domain_u,128,SF,0.01,1,normal
0,auth,0,S0,0.07,0.02,neptune
520,ecr_i,0,SF,0,1,smurf
0,netbios_ns,0,S0,0.06,0.04,neptune
43,domain_u,77,SF,0,1,normal
30,ecr_i,0,SF,0,1,normal
18,ecr_i,0,SF,0,1,ipsweep
0,netbios_ns,0,REJ,0.06,0.03,neptune
303,http,759,SF,0,1,normal
0,private,0,S0,0.06,0.05,neptune
0,finger,0,S0,0.07,0.27,neptune
44,domain_u,72,SF,0,1,normal
567,ftp_data,0,SF,0,1,normal
0,private,0,REJ,0.06,0.07,neptune
875,ftp,2586,SF,1,0.5,normal
0,private,0,REJ,0.06,0.05,neptune
0,exec,0,S0,0.08,0.1,neptune
0,private,0,S0,0.06,0.12,neptune
0,ftp_data,0,S0,0.11,0.14,neptune
203,http,484,SF,0,1,normal
0,domain,0,S0,0.06,0.08,neptune
1032,ecr_i,0,SF,0,1,smurf
32,domain_u,92,SF,0,1,normal
331,http,3177,SF,0,1,normal
280,http,7412,SF,0,1,normal
0,vmnet,0,S0,0.06,0,neptune
8,eco_i,0,SF,0,1,ipsweep
887,smtp,329,SF,0,1,normal
31,domain_u,91,SF,0,1,normal
0,private,0,REJ,0,1,ipsweep
235,http,1721,SF,0,1,normal
235,http,1576,SF,0,1,normal
0,time,0,S0,0.07,0.01,neptune
172,http,6219,SF,0,1,normal
0,private,0,REJ,1,0,satan
300,http,8489,SF,0,1,normal
43,domain_u,135,SF,0.01,1,normal
28,private,0,SF,0,1,teardrop
45,domain_u,131,SF,0,1,normal
347,http,623,SF,0,1,normal
209,http,320,SF,0,1,normal
13794,smtp,2966,RSTO,0,1,normal
0,private,0,S0,0.06,0.02,neptune
0,sunrpc,0,S0,0.06,0.07,neptune
147,other,105,SF,0,1,normal
0,ftp_data,0,S0,0.06,0.18,neptune
44,domain_u,133,SF,0,1,normal
501760,ftp_data,0,SF,0,1,normal
0,http,0,REJ,0,1,normal
0,echo,0,S0,0.06,0.09,neptune
339,http,2048,SF,0,1,normal
293,http,709,SF,0,1,normal
206,http,1049,SF,0,1,normal
218,http,594,SF,0,1,normal
0,http,0,REJ,0,1,normal
240,http,340,SF,0,1,normal
0,private,0,S0,0.06,0.09,neptune
0,private,0,S0,0.06,0.1,neptune
205,http,307,SF,0,1,normal
0,hostnames,0,S0,0.06,0.02,neptune
0,telnet,0,S0,0.07,0.26,neptune
34,domain_u,87,SF,0.29,0.57,normal
1879,smtp,370,SF,0,1,normal
297,http,5989,SF,0,1,normal
0,klogin,0,REJ,0,1,portsweep
0,vmnet,0,S0,0.06,0.01,neptune
1503,ftp,4152,SF,0,1,normal
322,http,29026,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
967,smtp,340,SF,0,1,normal
0,exec,0,S0,0.05,0.13,neptune
1032,ecr_i,0,SF,0,1,smurf
280,http,403,SF,0,1,normal
0,ftp_data,0,S0,0.06,0.08,neptune
0,private,0,REJ,1,0.5,portsweep
325,http,2531,SF,0,1,normal
315,http,671,SF,0,1,normal
46,domain_u,132,SF,0,1,normal
242,http,9454,SF,0,1,normal
231,http,1683,SF,0,1,normal
43,domain_u,134,SF,0,1,normal
219,http,1089,SF,0,1,normal
127,telnet,1303,SF,0,1,normal
0,http,0,REJ,0,1,normal
0,private,0,S0,0.08,0.07,neptune
0,private,0,S0,0.06,0.02,neptune
28,private,0,SF,0,1,teardrop
1214,ftp_data,0,SF,0,1,normal
313,http,1946,SF,0,1,normal
234,http,183,SF,0,1,normal
0,private,0,RSTOS0,0.42,0.01,portsweep
84,urp_i,0,SF,0.4,0.2,normal
748,ftp_data,0,SF,0,1,normal
293,ftp,903,SF,0,1,normal
221,http,1384,SF,0,1,normal
0,private,0,S0,0.06,0.05,neptune
54540,http,8314,SF,0,1,back
0,private,0,S0,0.06,0.01,neptune
0,private,0,S0,0.07,0.04,neptune
147,other,105,SF,0.5,0.5,normal
46,domain_u,44,SF,0,1,normal
0,private,0,S0,0.08,0.05,neptune
0,http,0,S0,0.12,0.47,neptune
0,private,0,RSTR,0,1,portsweep
46,domain_u,130,SF,0,1,normal
0,echo,0,S0,0.07,0.03,neptune
0,csnet_ns,0,S0,0.06,0.08,neptune
0,login,0,S0,0.07,0.04,neptune
222,http,2477,SF,0,1,normal
0,finger,0,S0,0.5,0.33,neptune
0,private,0,S0,0.06,0.04,neptune
0,echo,0,S0,0.05,0.08,neptune
335,http,263,SF,0,1,normal
0,finger,0,S0,1,0.33,neptune
0,private,0,S0,0.06,0.02,neptune
